0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,hand
0.5,0.5,4.745122339500085e-07,0.5018148422241211,0.4435873031616211,-0.020160993561148643,0.4809621572494507,0.37425172328948975,-0.029466327279806137,0.4477708339691162,0.34821146726608276,-0.03749127686023712,0.41756531596183777,0.3699827790260315,-0.044454559683799744,0.43459320068359375,0.34598278999328613,-0.016976576298475266,0.40581485629081726,0.2735854983329773,-0.028627974912524223,0.3880595862865448,0.23004591464996338,-0.03514542430639267,0.37419694662094116,0.19405436515808105,-0.03839915618300438,0.4181138277053833,0.3874186873435974,-0.017364727333188057,0.3660648763179779,0.34194493293762207,-0.03303111344575882,0.33902451395988464,0.3066859245300293,-0.0429072380065918,0.31611061096191406,0.27688848972320557,-0.04659484326839447,0.41392725706100464,0.43898576498031616,-0.018898585811257362,0.400626540184021,0.3948976993560791,-0.04535926878452301,0.4323301315307617,0.40359169244766235,-0.04822646826505661,0.45172566175460815,0.4231800436973572,-0.041017964482307434,0.4162791967391968,0.4926999807357788,-0.021072231233119965,0.404163122177124,0.44721370935440063,-0.04254157468676567,0.43131861090660095,0.44553887844085693,-0.03882652893662453,0.45058923959732056,0.4610936641693115,-0.02952735498547554,1_29_100_choki
0.5,0.5,5.102201043882815e-07,0.5033916234970093,0.44430291652679443,-0.02037534862756729,0.4816775321960449,0.3814675211906433,-0.029972918331623077,0.4509039521217346,0.3596329689025879,-0.038233257830142975,0.4212345778942108,0.3824601173400879,-0.04527716711163521,0.4318537712097168,0.3453831076622009,-0.01891222782433033,0.4014627933502197,0.2752859592437744,-0.03270415961742401,0.38058242201805115,0.23328423500061035,-0.04058156535029411,0.3634175956249237,0.19930899143218994,-0.04472201690077782,0.4139690101146698,0.3891907334327698,-0.019714992493391037,0.36218440532684326,0.3490375280380249,-0.04063182696700096,0.330980122089386,0.31928765773773193,-0.05346120893955231,0.3037550449371338,0.2943335175514221,-0.05802588537335396,0.4101259708404541,0.4430117607116699,-0.021287385374307632,0.3980827033519745,0.41023820638656616,-0.05209562927484512,0.43187442421913147,0.4192616939544678,-0.054800841957330704,0.4520305395126343,0.43513554334640503,-0.04594998061656952,0.4143463969230652,0.4993518590927124,-0.02343655563890934,0.40410125255584717,0.45946717262268066,-0.04749510437250137,0.43316516280174255,0.4586442708969116,-0.04312890022993088,0.45268338918685913,0.4706747531890869,-0.03229203075170517,1_29_100_choki
0.5,0.5,2.75249277592593e-07,0.5100293159484863,0.45574820041656494,-0.015821609646081924,0.500166118144989,0.3734568953514099,-0.027834221720695496,0.4824659824371338,0.32608962059020996,-0.03973481059074402,0.4584938883781433,0.31016385555267334,-0.05095214769244194,0.43483203649520874,0.3288077712059021,-0.01768900454044342,0.4103929400444031,0.26677292585372925,-0.03873166814446449,0.41077476739883423,0.2079595923423767,-0.051564473658800125,0.4209067225456238,0.17376914620399475,-0.05795819312334061,0.415283203125,0.3653208613395691,-0.021207191050052643,0.4133058786392212,0.29535263776779175,-0.044880159199237823,0.44966036081314087,0.31624072790145874,-0.048343103379011154,0.4697725772857666,0.3492419719696045,-0.045122094452381134,0.40414154529571533,0.41278254985809326,-0.02724904753267765,0.42281484603881836,0.35098016262054443,-0.05362458527088165,0.4560304284095764,0.38046759366989136,-0.04656746983528137,0.4640478491783142,0.41610187292099,-0.035683523863554,0.3989824652671814,0.4695490598678589,-0.03427267447113991,0.4157636761665344,0.4098336696624756,-0.05215011164546013,0.4455586075782776,0.42331480979919434,-0.04350671172142029,0.4534856081008911,0.4501643776893616,-0.03300512954592705,1_29_100_choki
0.5,0.5,4.750030768718716e-07,0.5085116028785706,0.4471489191055298,-0.021997671574354172,0.49521541595458984,0.37726008892059326,-0.03345035761594772,0.4717974066734314,0.3481706976890564,-0.04464174434542656,0.4400075078010559,0.35446375608444214,-0.05458258464932442,0.4294402003288269,0.317779004573822,-0.02113286592066288,0.4030384421348572,0.2385876178741455,-0.039102066308259964,0.39008110761642456,0.18317419290542603,-0.05062957480549812,0.383589506149292,0.1370474100112915,-0.05697895959019661,0.4084823727607727,0.3634200096130371,-0.023686200380325317,0.35791701078414917,0.30701786279678345,-0.04504825547337532,0.34128695726394653,0.25882983207702637,-0.057427383959293365,0.33075934648513794,0.21644824743270874,-0.062427133321762085,0.40150201320648193,0.4222494959831238,-0.028349706903100014,0.4056064486503601,0.3766370415687561,-0.06100540608167648,0.4433218836784363,0.39132165908813477,-0.06626696139574051,0.46503376960754395,0.4132654070854187,-0.059813518077135086,0.4047508239746094,0.4843183755874634,-0.034149374812841415,0.4091617465019226,0.4358099102973938,-0.06024155020713806,0.4408315420150757,0.437888503074646,-0.05961903557181358,0.4607900381088257,0.45304352045059204,-0.05218293145298958,1_29_100_choki
0.5,0.5,5.424081450655649e-07,0.5095036029815674,0.44277286529541016,-0.02740025520324707,0.4977661967277527,0.37826353311538696,-0.04170581325888634,0.47246110439300537,0.35688501596450806,-0.05500360578298569,0.4407873749732971,0.3672875761985779,-0.0665256530046463,0.42574381828308105,0.30729198455810547,-0.026689894497394562,0.3937872648239136,0.22532975673675537,-0.04739895090460777,0.3740262985229492,0.1734486222267151,-0.059486210346221924,0.3571380376815796,0.13211524486541748,-0.0655113086104393,0.4032248854637146,0.35866087675094604,-0.027415195479989052,0.3505074381828308,0.30834871530532837,-0.0532364584505558,0.32169491052627563,0.2689218521118164,-0.06836146861314774,0.2974458336830139,0.23518729209899902,-0.07354865223169327,0.39653414487838745,0.4229518175125122,-0.0304407998919487,0.4050229787826538,0.39343613386154175,-0.06723131239414215,0.44214296340942383,0.405362606048584,-0.0750718042254448,0.46335500478744507,0.42138487100601196,-0.06828323751688004,0.4014960527420044,0.48850059509277344,-0.034984368830919266,0.41264939308166504,0.4555332660675049,-0.06312235444784164,0.44580358266830444,0.45296555757522583,-0.06367398798465729,0.46822112798690796,0.4589998722076416,-0.055555474013090134,1_29_100_choki
0.5,0.5,5.954901212135155e-07,0.5137575268745422,0.4449220895767212,-0.031611114740371704,0.5037723779678345,0.37350142002105713,-0.04808848723769188,0.4760478138923645,0.34476518630981445,-0.06290838867425919,0.44049495458602905,0.3606604337692261,-0.07541461288928986,0.4277319312095642,0.2930178642272949,-0.030033202841877937,0.3928898572921753,0.20700669288635254,-0.05180561542510986,0.37171024084091187,0.15404248237609863,-0.06378988176584244,0.3531394600868225,0.11328375339508057,-0.06947524100542068,0.4026888608932495,0.34354424476623535,-0.02989962510764599,0.34742581844329834,0.2931200861930847,-0.05733289569616318,0.3152572512626648,0.2529163956642151,-0.0730319619178772,0.2876946032047272,0.21978527307510376,-0.07772892713546753,0.39499610662460327,0.4057743549346924,-0.03240172192454338,0.4051089286804199,0.3771314024925232,-0.07106365263462067,0.44462722539901733,0.39247262477874756,-0.07931720465421677,0.4671057462692261,0.4114142060279846,-0.07160232961177826,0.3999584913253784,0.46764081716537476,-0.0369228757917881,0.41740769147872925,0.44113844633102417,-0.06658738106489182,0.4513704776763916,0.4405256509780884,-0.06829968094825745,0.4730460047721863,0.44747161865234375,-0.060142774134874344,1_29_100_choki
0.5,0.5,6.127360734353715e-07,0.5159940123558044,0.44066643714904785,-0.03243010491132736,0.5081934928894043,0.3689103126525879,-0.04942697286605835,0.48060065507888794,0.34449613094329834,-0.06465940177440643,0.44559431076049805,0.35833168029785156,-0.0773344337940216,0.4301553964614868,0.2869141101837158,-0.029562443494796753,0.3948656916618347,0.20391350984573364,-0.05192020162940025,0.37258976697921753,0.1519504189491272,-0.0643502026796341,0.3526477813720703,0.11077475547790527,-0.07038015872240067,0.40462589263916016,0.33714932203292847,-0.029463184997439384,0.35012662410736084,0.28852343559265137,-0.058416057378053665,0.3168233036994934,0.2487800121307373,-0.07468486577272415,0.28801196813583374,0.21600693464279175,-0.07936716079711914,0.3966209888458252,0.3994515538215637,-0.03210525959730148,0.4073493480682373,0.3725285530090332,-0.07305021584033966,0.4479421377182007,0.3889290690422058,-0.08123641461133957,0.4715183973312378,0.40870940685272217,-0.07258611917495728,0.40156346559524536,0.4628404974937439,-0.03682061657309532,0.41989362239837646,0.4364128112792969,-0.06803359091281891,0.45440900325775146,0.4367976188659668,-0.06965390592813492,0.4770030379295349,0.44461148977279663,-0.06086185202002525,1_29_100_choki
0.5,0.5,5.923773755966977e-07,0.5130225419998169,0.44045156240463257,-0.03099050186574459,0.5031692385673523,0.370841383934021,-0.04746820777654648,0.4756318926811218,0.3486437201499939,-0.06254958361387253,0.4418306350708008,0.3645641803741455,-0.07537885755300522,0.4272782802581787,0.29200661182403564,-0.029006311669945717,0.3926488161087036,0.20896446704864502,-0.05155668407678604,0.37084704637527466,0.15803837776184082,-0.06409210711717606,0.35136234760284424,0.11814224720001221,-0.07001005858182907,0.4023149609565735,0.3417767286300659,-0.029461100697517395,0.3483661413192749,0.29067498445510864,-0.05782148987054825,0.3157910704612732,0.25098615884780884,-0.07372204959392548,0.2870418429374695,0.21790212392807007,-0.07830243557691574,0.3945164084434509,0.40404361486434937,-0.03260324150323868,0.4042721390724182,0.37730926275253296,-0.0727652981877327,0.44472187757492065,0.3916654586791992,-0.08120045810937881,0.46820443868637085,0.40962231159210205,-0.07302357256412506,0.3993661403656006,0.46712934970855713,-0.037672098726034164,0.41658318042755127,0.44071751832962036,-0.06803969293832779,0.4511379599571228,0.4407954216003418,-0.06952008605003357,0.47365862131118774,0.44810181856155396,-0.060914695262908936,1_29_100_choki
0.5,0.5,-2.3876840504755137e-09,0.5294567346572876,0.39743226766586304,0.001959085464477539,0.5391863584518433,0.311501681804657,-0.0003364624863024801,0.5386344194412231,0.2462160885334015,-0.008428145200014114,0.5232304930686951,0.20110976696014404,-0.016592377796769142,0.48821353912353516,0.2588323950767517,0.012828612700104713,0.47669273614883423,0.1774694323539734,-0.00297484896145761,0.4962889552116394,0.16352404654026031,-0.014362686313688755,0.5128122568130493,0.17136400938034058,-0.019768955186009407,0.4704095125198364,0.2823265790939331,0.0019381166202947497,0.4767398238182068,0.20759621262550354,-0.018899109214544296,0.5006922483444214,0.249944269657135,-0.02798106148838997,0.5073375105857849,0.2921488285064697,-0.029210276901721954,0.4512016177177429,0.31269755959510803,-0.011284558102488518,0.4643646478652954,0.24891385436058044,-0.03430194780230522,0.4872618317604065,0.2970333993434906,-0.032401133328676224,0.4910932183265686,0.33911392092704773,-0.02447289600968361,0.43034929037094116,0.35217586159706116,-0.024340717121958733,0.4431280493736267,0.28781574964523315,-0.03861913084983826,0.4663172960281372,0.31561416387557983,-0.03198612481355667,0.47272616624832153,0.35072067379951477,-0.022878991439938545,1_29_100_choki
0.5,0.5,-1.532174991325519e-07,0.531281054019928,0.43711069226264954,-0.0018683852395042777,0.5402422547340393,0.38191884756088257,-0.0032765488140285015,0.5404497385025024,0.3289485573768616,-0.009490222670137882,0.5278875231742859,0.283101886510849,-0.01300070807337761,0.5051196217536926,0.34738433361053467,0.023051487281918526,0.5161138772964478,0.2952113151550293,0.007510582450777292,0.5249340534210205,0.3336237370967865,-0.003194028977304697,0.5168587565422058,0.3692043125629425,-0.007089921738952398,0.49108392000198364,0.34803256392478943,0.01651407778263092,0.5070450305938721,0.29351329803466797,-0.0022810848895460367,0.5167699456214905,0.346145361661911,-0.013137094676494598,0.5039616227149963,0.3807929754257202,-0.015038021840155125,0.47398287057876587,0.349729061126709,0.006408651825040579,0.49487966299057007,0.29542362689971924,-0.015794003382325172,0.5042421817779541,0.35368335247039795,-0.017275495454669,0.489535391330719,0.3886527419090271,-0.011138033121824265,0.45381784439086914,0.35765284299850464,-0.0036339766811579466,0.4828161597251892,0.3161333203315735,-0.017491554841399193,0.49189233779907227,0.3560338318347931,-0.014256607741117477,0.47874367237091064,0.38641950488090515,-0.007542205508798361,1_29_100_choki
0.5,0.5,-1.7787526473966864e-07,0.5256617069244385,0.42157745361328125,-0.0010414904681965709,0.5290780663490295,0.35822468996047974,-0.003462199354544282,0.5265107750892639,0.29957664012908936,-0.011323894374072552,0.5124778747558594,0.24783200025558472,-0.016003349795937538,0.4823433756828308,0.32334452867507935,0.025866856798529625,0.49159741401672363,0.26444011926651,0.009221130982041359,0.5077736377716064,0.30136042833328247,-0.0029936875216662884,0.502893328666687,0.34280282258987427,-0.007828939706087112,0.4685863256454468,0.32893991470336914,0.01786166802048683,0.4834286570549011,0.26213765144348145,-0.00014798632764723152,0.5026916861534119,0.3138282001018524,-0.010510114021599293,0.4938890337944031,0.357164591550827,-0.012443899177014828,0.45178574323654175,0.3377392590045929,0.005856908857822418,0.4735755920410156,0.2733794152736664,-0.015649428591132164,0.4927942156791687,0.3295536935329437,-0.016157081350684166,0.4818577170372009,0.3720991909503937,-0.009726246818900108,0.43346476554870605,0.3554883897304535,-0.006248144432902336,0.464230477809906,0.30078598856925964,-0.01949792169034481,0.4805602431297302,0.3384426236152649,-0.01524587906897068,0.4711828827857971,0.3756817877292633,-0.008037006482481956,1_29_100_choki
0.5,0.5,-2.175055868747222e-07,0.5193168520927429,0.3969717025756836,0.0026854106690734625,0.5190089344978333,0.32622483372688293,-0.0018875201931223273,0.5130422711372375,0.2644878923892975,-0.013308006338775158,0.5073350071907043,0.1996878683567047,-0.02160150557756424,0.44758719205856323,0.28742286562919617,0.02778562158346176,0.4508128762245178,0.21763956546783447,0.007003407925367355,0.47865593433380127,0.22252458333969116,-0.0061799162067472935,0.49295246601104736,0.255494624376297,-0.01073166262358427,0.43262118101119995,0.2964925765991211,0.01569235697388649,0.4500412344932556,0.2045530080795288,-0.006497675087302923,0.4867233633995056,0.24143218994140625,-0.01560131274163723,0.49126166105270386,0.2860317528247833,-0.01474830787628889,0.4204058051109314,0.3123537302017212,-0.0005686835502274334,0.457222580909729,0.23992282152175903,-0.025673771277070045,0.48733967542648315,0.29712429642677307,-0.025120943784713745,0.4813234806060791,0.3488779366016388,-0.016483493149280548,0.41277533769607544,0.3385390341281891,-0.016765324398875237,0.4516454339027405,0.27429184317588806,-0.029244231060147285,0.4752787947654724,0.31225886940956116,-0.02308065816760063,0.46941709518432617,0.3545302748680115,-0.014069772325456142,1_29_100_choki
0.5,0.5,2.0322917748671898e-07,0.5152674317359924,0.4169583320617676,-0.007047923281788826,0.5125823020935059,0.3315320312976837,-0.015527523122727871,0.5108808279037476,0.264337420463562,-0.028408832848072052,0.5078598856925964,0.20105576515197754,-0.03865092247724533,0.434015154838562,0.28057193756103516,0.007479885593056679,0.4335781931877136,0.20156681537628174,-0.02059602551162243,0.46551913022994995,0.186384379863739,-0.039816904813051224,0.4902721643447876,0.2010316550731659,-0.04723906144499779,0.4157317280769348,0.30023035407066345,-0.0020275621209293604,0.42069941759109497,0.1971868872642517,-0.02946462109684944,0.460257887840271,0.19057083129882812,-0.04208921641111374,0.48441749811172485,0.20725378394126892,-0.043076738715171814,0.40240412950515747,0.33157122135162354,-0.015595694072544575,0.44442421197891235,0.26230600476264954,-0.04553312435746193,0.4772920608520508,0.3137891888618469,-0.04550909250974655,0.48054051399230957,0.35759592056274414,-0.035502370446920395,0.3983990550041199,0.37186527252197266,-0.029929274693131447,0.4386715292930603,0.3078250586986542,-0.0472157783806324,0.4640989899635315,0.3435683250427246,-0.039785224944353104,0.464408814907074,0.3816184401512146,-0.028011729940772057,1_29_100_choki
